,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
29-03-20,12 - 13,"4,67","4,84","4,84","4,84","4,84","12,09","-1,13","-1,13","4,84","4,36","4,84","4,84","4,84","4,84","12,09","12,09","12,09"
29-03-20,13 - 14,"4,51","4,92","4,92","4,92","4,92","7,42","-10,87","-10,87","4,92","4,18","4,92","4,92","4,92","4,92","7,42","7,42","7,42"
29-03-20,14 - 15,"4,44","4,86","4,86","4,86","4,86","4,86","-6,33","-6,33","4,86","4,07","4,86","4,86","4,86","4,86","4,86","4,86","4,86"
29-03-20,15 - 16,"4,53","4,92","4,92","4,92","4,92","4,92","-4,91","-4,91","4,92","4,07","4,92","4,92","4,92","4,92","4,92","4,92","4,92"
29-03-20,16 - 17,"4,83","5,05","5,05","5,05","5,05","6,92","-5,98","-5,98","4,99","4,85","4,99","5,05","5,05","5,05","6,92","6,92","6,92"
29-03-20,17 - 18,"5,17","5,25","5,25","5,25","5,25","8,89","0,08","0,08","5,13","5,13","5,13","5,25","5,25","5,25","8,89","8,89","8,89"
29-03-20,18 - 19,"5,92","6,02","6,02","6,02","6,02","14,42","7,81","7,81","5,52","5,52","5,52","6,02","6,02","6,02","14,42","14,42","14,42"
29-03-20,19 - 20,"6,75","6,30","6,30","6,30","6,30","19,17","16,99","16,99","6,30","6,30","6,30","6,30","6,30","6,30","19,17","19,17","19,17"
29-03-20,20 - 21,"7,42","6,58","6,58","7,93","7,93","20,17","17,90","17,90","6,58","6,58","6,58","6,58","6,58","6,58","20,17","20,17","20,17"
29-03-20,21 - 22,"7,23","6,43","6,43","17,03","17,03","25,07","17,45","17,45","6,43","6,43","6,43","6,43","6,43","6,43","25,07","25,07","25,07"
29-03-20,22 - 23,"6,82","6,25","6,25","6,50","6,50","25,02","20,14","20,14","6,25","6,25","6,25","6,25","6,25","6,25","25,02","25,02","25,02"
29-03-20,23 - 00,"6,18","6,10","6,10","6,10","6,10","16,33","20,59","20,59","5,86","5,86","5,86","6,10","6,10","6,10","16,33","16,33","16,33"
30-03-20,00 - 01,"5,65","5,52","5,52","5,52","5,52","17,83","5,52","18,10","5,52","5,52","5,52","5,52","5,52","5,52","17,83","17,83","17,83"
30-03-20,01 - 02,"5,62","5,50","5,50","5,50","5,50","13,14","8,51","17,81","5,50","5,50","5,50","5,50","5,50","5,50","13,14","13,14","5,50"
30-03-20,02 - 03,"5,61","5,50","5,50","5,50","5,50","9,92","15,94","19,65","5,50","5,50","5,50","5,50","5,50","5,50","9,92","9,92","9,92"
30-03-20,03 - 04,"5,63","5,53","5,53","5,53","5,53","9,97","8,41","17,61","5,53","5,53","5,53","5,53","5,53","5,53","9,97","9,97","9,97"
30-03-20,04 - 05,"5,77","5,55","5,55","5,55","5,55","20,01","8,49","16,99","5,55","5,55","5,55","5,55","5,55","5,55","20,01","20,01","20,01"
30-03-20,05 - 06,"6,40","5,78","5,78","5,78","5,78","29,10","19,82","19,94","5,78","5,78","5,78","5,78","5,78","5,78","29,10","29,10","29,10"
30-03-20,06 - 07,"7,75","6,09","6,09","24,35","24,35","30,40","24,94","24,94","6,17","6,17","6,17","6,09","6,09","6,09","30,40","30,40","30,40"
30-03-20,07 - 08,"8,89","6,77","6,77","31,44","31,44","36,52","31,44","31,44","6,79","6,79","6,79","6,77","6,77","6,77","36,52","36,52","36,52"
30-03-20,08 - 09,"12,73","7,54","7,54","30,94","30,94","37,50","30,94","30,94","7,54","7,54","7,54","7,54","7,54","7,54","37,50","37,50","37,50"
30-03-20,09 - 10,"12,68","7,81","7,81","26,11","26,11","28,09","26,11","26,11","7,74","7,74","7,74","7,81","7,81","7,81","28,09","28,09","28,09"
30-03-20,10 - 11,"11,30","9,13","9,13","22,40","22,40","28,07","22,40","22,40","7,54","7,54","7,54","9,13","9,13","9,13","28,07","28,07","28,07"
30-03-20,11 - 12,"9,75","8,08","8,08","21,09","21,09","31,44","21,09","21,09","6,76","6,76","6,76","8,08","8,08","8,08","31,44","31,44","31,44"
30-03-20,12 - 13,"8,95","7,55","7,55","21,09","21,09","32,14","21,09","21,09","6,56","6,56","6,56","7,55","7,55","7,55","32,14","32,14","32,14"
30-03-20,13 - 14,"8,48","7,03","7,03","19,12","19,12","30,04","19,12","19,12","6,36","6,36","6,36","7,03","7,03","7,03","30,04","30,04","30,04"
30-03-20,14 - 15,"8,36","6,91","6,91","17,07","17,07","28,08","17,07","17,07","6,14","6,14","6,14","6,91","6,91","6,91","28,08","28,08","28,08"
30-03-20,15 - 16,"8,25","6,80","6,80","15,80","15,80","28,06","15,80","15,80","6,18","6,18","6,18","6,80","6,80","6,80","28,06","28,06","28,06"
30-03-20,16 - 17,"8,18","6,71","6,71","15,26","15,26","28,01","15,26","15,50","6,33","6,33","6,33","6,71","6,71","6,71","28,01","28,01","28,01"
30-03-20,17 - 18,"8,28","6,57","6,57","21,00","21,00","25,03","21,00","21,52","6,51","6,51","6,51","6,57","6,57","6,57","25,03","25,03","25,03"
30-03-20,18 - 19,"8,91","6,78","6,78","27,94","27,94","28,03","27,94","27,94","6,78","6,78","6,78","6,78","6,78","6,78","28,03","28,03","28,03"
30-03-20,19 - 20,"12,62","6,83","6,83","38,93","38,93","38,93","38,93","38,93","6,83","6,83","6,83","6,83","6,83","6,83","38,93","38,93","38,93"
30-03-20,20 - 21,"11,48","6,83","6,83","35,70","35,70","35,70","35,70","35,70","7,14","7,14","7,14","6,83","6,83","6,83","35,70","35,70","35,70"
30-03-20,21 - 22,"8,27","6,37","6,37","28,60","28,60","35,05","28,60","28,60","6,82","6,82","6,82","6,37","6,37","6,37","35,05","35,05","35,05"
30-03-20,22 - 23,"7,57","5,99","5,99","27,01","27,01","29,86","27,01","27,01","6,16","6,16","6,16","5,99","5,99","5,99","29,86","29,86","29,86"
30-03-20,23 - 00,"6,51","5,76","5,76","23,80","23,80","23,80","24,38","24,38","5,76","5,76","5,76","5,76","5,76","5,76","23,80","23,80","23,80"
31-03-20,00 - 01,"5,73","5,51","5,51","6,85","6,85","19,12","23,39","23,39","5,41","5,41","5,41","5,41","5,41","5,41","19,12","19,12","19,12"
31-03-20,01 - 02,"5,51","5,26","5,26","5,26","5,26","19,05","19,69","19,69","5,26","5,26","5,26","5,26","5,26","5,26","19,05","19,05","19,05"
31-03-20,02 - 03,"5,39","5,14","5,14","5,14","5,14","18,92","19,91","19,91","5,14","5,14","5,14","5,14","5,14","5,14","18,92","18,92","18,92"
31-03-20,03 - 04,"5,30","5,09","5,09","5,09","5,09","15,64","19,59","19,59","5,09","5,09","5,09","5,09","5,09","5,09","15,64","15,64","15,64"
31-03-20,04 - 05,"5,30","5,03","5,03","5,15","5,15","13,10","19,01","19,01","5,15","5,15","5,15","5,03","5,03","5,03","13,10","13,10","13,10"
31-03-20,05 - 06,"5,58","5,02","5,02","19,08","19,08","19,08","23,95","23,95","5,27","5,27","5,27","5,02","5,02","5,02","19,08","19,08","19,08"
31-03-20,06 - 07,"5,75","5,10","5,10","30,97","30,97","30,97","30,97","30,97","5,40","5,40","5,40","5,10","5,10","5,10","30,97","30,97","30,97"
31-03-20,07 - 08,"6,45","5,31","5,31","42,30","42,30","42,30","42,30","42,30","5,96","5,96","5,96","5,31","5,31","5,31","42,30","42,30","42,30"
31-03-20,08 - 09,"6,36","5,34","5,34","35,11","35,11","35,52","35,11","35,11","6,64","6,64","6,64","5,34","5,34","5,34","35,52","35,52","35,52"
31-03-20,09 - 10,"6,03","5,33","5,33","25,75","25,75","29,03","25,75","25,75","5,95","5,95","5,95","5,33","5,33","5,33","29,03","29,03","29,03"
31-03-20,10 - 11,"5,89","5,32","5,32","23,94","23,94","28,10","23,94","23,94","5,52","5,52","5,52","5,32","5,32","5,32","28,10","28,10","28,10"
31-03-20,11 - 12,"5,77","5,34","5,34","12,19","19,30","37,10","19,67","19,78","5,36","5,36","5,36","5,34","5,34","5,34","37,10","37,10","37,10"
31-03-20,12 - 13,"5,68","5,32","5,32","5,32","5,32","29,00","20,00","20,00","5,32","5,32","5,32","5,32","5,32","5,32","29,00","29,00","29,00"
31-03-20,13 - 14,"5,49","5,17","5,17","5,17","5,17","28,09","17,58","18,39","5,17","5,17","5,17","5,17","5,17","5,17","28,09","28,09","28,09"
31-03-20,14 - 15,"5,29","4,99","4,99","4,99","4,99","28,01","15,20","17,50","4,99","4,99","4,99","4,99","4,99","4,99","28,01","28,01","28,01"
31-03-20,15 - 16,"5,12","4,92","4,92","4,92","4,92","28,01","4,92","17,60","4,92","4,92","4,92","4,92","4,92","4,92","28,01","28,01","28,01"
31-03-20,16 - 17,"5,08","4,89","4,89","4,89","4,89","27,90","4,89","17,86","4,89","4,89","4,89","4,89","4,89","4,89","27,90","27,90","27,90"
31-03-20,17 - 18,"5,15","4,94","4,94","4,94","4,94","28,09","4,94","24,03","4,94","4,94","4,94","4,94","4,94","4,94","28,09","28,09","28,09"
31-03-20,18 - 19,"5,29","4,98","4,98","4,98","4,98","35,78","7,36","31,44","4,98","4,98","4,98","4,98","4,98","4,98","35,78","35,78","35,78"
31-03-20,19 - 20,"5,42","5,04","5,04","5,04","5,04","41,65","5,04","42,66","5,04","5,04","5,04","5,04","5,04","5,04","41,65","41,65","41,65"
31-03-20,20 - 21,"5,42","5,11","5,11","5,11","5,11","28,09","5,11","33,53","5,11","5,11","5,11","5,11","5,11","5,11","28,09","28,09","28,09"
31-03-20,21 - 22,"5,31","5,01","5,01","5,01","5,01","28,04","5,01","26,97","5,01","5,01","5,01","5,01","5,01","5,01","28,04","28,04","28,04"
31-03-20,22 - 23,"4,99","4,83","4,83","4,83","4,83","20,55","4,83","15,54","4,83","4,83","4,83","4,83","4,83","4,83","20,55","20,55","20,55"
31-03-20,23 - 00,"4,71","4,57","4,57","4,57","4,57","16,51","4,57","4,57","4,57","4,57","4,57","4,57","4,57","4,57","16,51","16,51","16,51"
01-04-20,00 - 01,"4,41","4,25","4,25","4,25","4,25","13,55","4,25","4,63","4,25","4,25","4,25","4,25","4,25","4,25","13,55","13,55","13,55"
01-04-20,01 - 02,"4,36","4,27","4,27","4,27","4,27","7,56","4,27","4,27","4,27","4,27","4,27","4,27","4,27","4,27","7,56","7,56","7,56"
01-04-20,02 - 03,"4,39","4,31","4,31","4,31","4,31","7,15","4,31","4,31","4,31","4,31","4,31","4,31","4,31","4,31","7,15","7,15","7,15"
01-04-20,03 - 04,"4,50","4,41","4,41","4,41","4,41","8,02","4,41","4,41","4,41","4,41","4,41","4,41","4,41","4,41","8,02","8,02","8,02"
01-04-20,04 - 05,"4,58","4,53","4,53","4,53","4,53","7,91","4,53","4,53","4,53","4,53","4,53","4,53","4,53","4,53","7,91","7,91","7,91"
01-04-20,05 - 06,"4,83","4,72","4,72","4,72","4,72","11,12","4,72","4,81","4,72","4,72","4,72","4,72","4,72","4,72","11,12","11,12","11,12"
01-04-20,06 - 07,"5,03","4,96","4,96","4,96","4,96","9,90","4,96","8,03","4,96","4,96","4,96","4,96","4,96","4,96","9,90","9,90","9,90"
01-04-20,07 - 08,"6,15","5,35","5,35","16,32","16,32","16,32","16,32","27,21","5,35","5,35","5,35","5,35","5,35","5,35","16,32","16,32","16,32"
